review_id,user_id,business_id,stars,useful,funny,cool,text,date
ZtZO9NbaPSSkkhtXczl0Fw,6Tq8nERSf_JqTE1H09TmjQ,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,"I went with my sister for lunch on a Saturday.  We got there about 10 minutes after they opened so we didn't have the wait other people have complianed about.  They seated us at a two top bench seat in the bar area. At first this seemed fine but 10  minutes later the hostess started setting up the table next to us (the tables were about 12 inches apart) with 2 highchairs and a booster seat then seated 2 couples with 3 small children. They were not happy being squeezed into a bench seat with the highchairs etc. but even after they complained to the waitress and the hostess, the hostess seemed unable to come up with a solution.  Seems they could have just moved them to a table where they could move the chairs to accomodate the highchairs.  The menu is overwhelming.  I'm always a little suspicious of a menu with so many items.  I feel like more often than not, everything just ends up being okay and nothing is really good.  My sister ended up getting the burrito and I got the bbq chicken salad.  The burrito was the biggest portion of food I've ever seen in a restaurant.  It could have easily fed 4 adults.  I could only eat about 1\/3 of the salad and it was the lunch portion.  The food was good, not great.  The service was good.  I would go again but would request a table, not a bench seat.",2011-01-23 15:13:55
4hIlK6DJfi12CVipryRHEA,ku4Xcb-4msmAoAgGaDIIbQ,L8rJht4Jw_BuR8gsckEWYg,4.0,0,1,0,About to get the Chocolate Godiva it's hotter then lady GA Ga and looks bueatiful like the candy,2018-06-14 20:21:42
WqFCF5C4OG43DCZhNPNqDw,wIi4TiaMutazLCsD8cFNow,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,Always love the Cheesecake Factory. This particular location ALWAYS has at least a 45-60 min wait. Food is always great.,2015-06-27 20:01:25
37wLLkmcKCGH8Hy7FXou-w,zox0bzk1LvmLb77fmcRjUQ,L8rJht4Jw_BuR8gsckEWYg,4.0,1,0,0,"I stopped in here for the national cheesecake date 1\/2 special. I've been to various Cheesecake Factory's all over and this one was no different - delicious cheesecake. Despite be very busy due to the promotion, the line moved quickly and efficiently. I'll definitely return for cheesecake.",2017-08-04 18:55:40
2510uof0G_1NRHMsuqsESg,tERVCyYN3Nujk6JEyd2JZQ,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,"The service was great; our server called us 'princess' which was cute. I wasn't too hungry so I ordered from the 'Small Plates' menu,the Greek Salad and Chicken Samosas. I loved the salad and the Samosas were nice and spicy.",2015-06-26 08:01:46
2yk5k3xuIks54UObILRhgw,I2_0QKpOziKk2Fo482jQCw,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,"We were going to be in the area and my wife wanted to eat here. Wow, what a beautiful Resturant. We took the advice of another Yelper and ate dinner at another restaurant and stopped by for desert. It was around 2:00, and were seated immediately. As stated in another review the wait staff was indeed ""stuffy"", but that's ok. The Resturant decor is beautiful. We both had a drink,mixed to perfection. I decided to have the Ahi tuna Tatar appetizer, and we split a slice of 30th anniversary pie. The tuna was 1-3\/4"" of avocado with 4 pieces of tuna, no bigger then the end of my little finger, on top. But that's ok. The Resturant is beautiful. The pie was the real hit, and was enjoyed to the last crumb. The bill for two drinks, 1 appetizer, and 1 slice of pie $38. When we left the Resturant we both busted out laughing. We couldn't imaging what the bill would have been if we had eaten lunch. By the way a slice of pie is just under $9.00. A whole pie is $$50.00. Again the Resturant decor is beautiful.",2016-01-08 14:10:00
k3qK0SpX2BeTXSK6uNyWRg,YEB_aZxPU3iJA0iB1Zd4sA,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,1,I'm always ready for cheesecake! Mushroom burger never disappointed me my gf got four cheese pasta was delicious! John served us and he was very nice and fast! Love this place.,2017-12-23 02:26:45
RHoypbPtl7HnRJFxYtnsMg,rQS1yrhDuICBLVgBsICMnA,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"We came here to celebrate a birthday. The wait time was 10 minutes on a Sunday evening.... arriving at 5:45. It was 20 minutes and parties of a similar size who checked in after were sat first. Our booth was past the bar area and the seats were covered in crumbs. We had no silverware when we were sat but it did come with the bread. Our service was ok...she was nice. Her timing was off but considering waiting tables while pregnant is a challenge....she did ok. Our food arrived fine but we had ordered chicken OTS with the four cheese pasta and it arrived 20 minutes after the entrees and it was bland. I asked for a manager to bring this kitchen issue to his attention, he never showed up. When the server who dropped off our food didn't have the chicken with him, he confirmed we were missing it but it was 20 minutes for it to arrive. We had finished eating by then. We did dessert to-go. Not sure we will return to this location.",2016-09-25 23:31:45
cwUFBca8ZtzpDlLupUWsvg,azkRd9DrWo53-seEECDb_Q,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Very disappointed in Cheesecake Factory, tried it a few times bc of friends wanting to eat there. And it's all been the same, I am not hard to please whatsoever but I would of rather gone to Dairy Queen to get a meal and dessert. Money doesnt matter to me but quality of a meal does the last experience will be my last one. Went there with a date ordered two appetizers calamari was perfect but the crab bites was horrible. Ordered two alcoholic drinks one of which was a mint mojito never had anyone butchered the drink that much it was awful. After waiting an hour after finishing our appetizers our food still wasn't out yet nor was the server anywhere to be found, it being not busy and also a Monday night we didnt understand why it was taking so long, finally the manager came over and told us that our food was accidentally sent to another table, understandable we was patient and said its ok 10 mins later someone other than the server brought the food over to our table and it was not what we ordered. Not touching the food we waited a while til the server came to check on us told her the issue she took the plates away and returned with our order, I'm guessing my food was sitting under the warmer in the kitchen for a while bc my steak Dianne was over cooked and dry when I ordered it rare, and the salmon was fishy and cold. The only thing that was truly acceptable was the cheese cake I guess if they messed that up they shouldn't be called the cheese cake factory! I will not be returning anytime soon and I won't be recomending it to anyone considering it was 120 bucks for two people and the food was awful like the service!",2013-04-19 00:15:55
VNCSDWSmWHAOUtlPhtlT6g,BCWT4_zhDpwlAonynyT42g,L8rJht4Jw_BuR8gsckEWYg,3.0,0,0,0,Love Cheesecake Factory food but a 2 hour wait on the weekend is too much!,2017-08-20 02:05:25
57rv172hV8kxLIF9J0VqxQ,rj10hcbfLHAF7SB9CXEkRA,L8rJht4Jw_BuR8gsckEWYg,5.0,0,0,0,You can not go wrong with the Cheesecake Factory!!  They have the largest menu of any restaurant I've ever seen.  Great meals and usually quite large.  I love the Thai Lettuce Wraps and the Orange Chicken entree.  Also the Red Velvet Cheesecake is out of this world!!,2013-06-09 04:54:25
CYJsFe1YXu1mpEw7zJqxpQ,AZ22WQRVsLl253-sz4_RYA,L8rJht4Jw_BuR8gsckEWYg,4.0,0,0,0,"If you're dining at the cheesecake factory as a party of one or two, they will often try to stick you in one of their tiny, little tables. You literally sit five inches from the guests beside of you. This may not be a problem for some, but I always make sure to ask for a booth to avoid these tables. This place has a HUGE menu. I don't think you can go wrong with what you choose, though. My favorite dish is the shepherds pie. It's a huge portion and so delicious. I like that, during lunchtime, you can get the half portion. I usually still end up taking some home! If you're not starving, I recommend getting the cuban rolls, which are an appetizer. I enjoy the cuban sandwich, but actually love these even more. They're so crispy and come with a great dipping sauce. Oh, and the cheesecake is a must- duh. Even if you have to take it to-go. I've had so many of their cheesecakes and just can't choose a favorite. You seriously cannot go wrong! Try this place next time you are in the Southpark area!",2015-02-10 03:58:19
YBS3Up6xaRMWvSLQIFz-iw,Zg1AY0S5Q5wdeafBDJPtcw,L8rJht4Jw_BuR8gsckEWYg,1.0,0,0,0,"Had a horrible experience here tonight-12\/27 around 7 pm.  My youngest son's food did not arrive until we had almost completed eating our meals.  The waiter, Blue had said they overcooked my son's cheeses teak (without onions or mushrooms ). No visit by the manager and our food took 30 minutes to arrive anyhow!  Food quality is dropping rapidly too;  I ordered the chicken Maderia.  It came with two asparagus. Three weeks ago there were at least eight. We will not return to this location.  Also, the health inspection score is low at 94.5.  Never again!",2015-12-28 04:14:37
RjmYJ0y3gMUV61XyJ0MtEA,uK8SyHQHcKItc4nSA3AslQ,L8rJht4Jw_BuR8gsckEWYg,1.0,2,1,0,"Went here for cheesecake after dining at Roosters access the street (which is phenomenal btw!). This was my first and last time visiting cheesecake factory. I ordered the vanilla bean cheesecake which was mediocre. The cheesecake came with more whipped cream than there was cheesecake. The worst thing, I asked the waiter if they could drizzle a little strawberry drizzle over the top and he said sure no problem. He brought out a small dish of what appeared to be gelatinous strawberry filling that couldn't have been drizzled if you tried. Absolute fail! Oh and I almost forgot, it took TWENTY MINUTES for an order of cheesecake only... We didn't even order food!!!!",2018-01-14 12:26:47
